Frame Index,Elapsed Time,FPS,Width,Height,Puck Position X,Puck Position Y,Puck Position Alpha,Puck Velocity X,Puck Velocity Y,Puck Velocity Alpha,Mallet Position X,Mallet Position Y,Mallet Position Alpha,TableBoundary1X,TableBoundary1Y,TableBoundary2X,TableBoundary2Y,Boundary Collision X,Boundary Collision Y,Mallet Target X,Mallet Target Y,Mallet Current X,Mallet Current Y,Puck Radius,Serial - Mallet Target Location,Serial - Mallet Current Location
5287,63595535457076.2,60.00024000096,320,240,138,53,27,-53.1802311229005,5.58475174630826,27,285,61,27,35,34,289,195,276,64,276,77,285,61,13,64,61
5288,63595535457102.2,60.00024000096,320,240,134,54,27,-51.4426217176169,6.65992651492203,27,286,62,27,35,34,289,195,276,64,276,77,286,62,13,64,62
5289,63595535457126.2,60.00024000096,320,240,129,55,27,-51.140482542327,6.7473785061785,27,285,62,27,35,34,289,195,276,64,276,77,285,62,13,64,62
5290,63595535457147.2,60.00024000096,320,240,124,56,27,-50.1673313984793,7.76009777921866,27,285,61,27,35,34,289,195,276,64,276,77,285,61,13,64,61
5291,63595535457170.2,60.00024000096,320,240,119,57,27,-50.3655406949738,9.19206475171674,27,285,62,27,35,34,289,195,276,64,276,77,285,62,13,64,62
5292,63595535457190.2,60.00024000096,320,240,114,58,27,-49.715518512412,9.28505843096081,27,285,62,27,35,34,289,195,276,64,276,77,285,62,13,64,62
5293,63595535457214.2,60.00024000096,320,240,109,59,27,-48.6608603917701,8.65773400301293,27,286,62,27,35,34,289,195,276,64,276,77,286,62,13,64,62
5294,63595535457235.2,60.00024000096,320,240,104,60,27,-48.9254563567199,9.15028400653984,27,285,62,27,35,34,289,195,276,64,276,77,285,62,13,64,62
5295,63595535457259.2,60.00024000096,320,240,100,61,27,-46.9577937780368,8.7457081993426,27,286,62,27,35,34,289,195,276,64,276,77,286,62,13,64,62
5296,63595535457283.2,60.00024000096,320,240,96,62,27,-45.4020032234377,9.35054762395511,27,286,62,27,35,34,289,195,276,64,276,77,286,62,13,64,62
5297,63595535457308.2,60.00024000096,320,240,93,63,27,-41.2631164019032,8.99121163154476,27,286,63,27,35,34,289,195,276,64,276,77,286,63,13,64,63
5298,63595535457332.2,60.00024000096,320,240,93,64,27,0,0,27,286,63,27,35,34,289,195,276,64,276,77,286,63,13,64,63
5299,63595535457354.2,60.00024000096,320,240,97,66,27,11.9880563573978,5.13423469342209,27,286,64,27,35,34,289,195,276,141,276,141,286,64,13,141,64
